
Standard & Poors 500 Index,Last: 4125.3398,Change:  -3.3902
"Date: August 24, 2022, 9:48 AM EDT",Bid: 4122,Ask: 4128.3599,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Aug 24 2022,SPXW220824C03950000,191.41,0,173.9,175.5,0,0.5629,0.9985,0.0001,13,3950.00,SPXW220824P03950000,0.05,-0.1,0,0.05,10,0.5427,-0.0015,0.0001,3683
Wed Aug 24 2022,SPXW220824C03955000,181.57,0,168.9,170.5,0,0.5478,0.9985,0.0001,6,3955.00,SPXW220824P03955000,0.05,-0.1,0,0.05,5,0.5283,-0.0015,0.0001,458
Wed Aug 24 2022,SPXW220824C03960000,0,0,163.9,165.5,0,0.5328,0.9985,0.0001,0,3960.00,SPXW220824P03960000,0.05,-0.1,0,0.05,2,0.5138,-0.0015,0.0001,1015
Wed Aug 24 2022,SPXW220824C03965000,168,0,159.1,160.5,0,0.5177,0.9984,0.0001,6,3965.00,SPXW220824P03965000,0.05,-0.1,0,0.05,24,0.4994,-0.0016,0.0001,192
Wed Aug 24 2022,SPXW220824C03970000,163.84,0,154.1,155.5,0,0.5027,0.9984,0.0001,10,3970.00,SPXW220824P03970000,0.05,-0.1,0,0.05,3,0.4849,-0.0016,0.0001,362
Wed Aug 24 2022,SPXW220824C03975000,108.1,0,149.1,150.5,0,0.4876,0.9983,0.0001,3,3975.00,SPXW220824P03975000,0.15,0,0,0.05,0,0.4704,-0.0017,0.0001,968
Wed Aug 24 2022,SPXW220824C03980000,176.9,0,144.1,145.5,0,0.4725,0.9982,0.0001,0,3980.00,SPXW220824P03980000,0.05,-0.125,0,0.05,31,0.4559,-0.0018,0.0001,415
Wed Aug 24 2022,SPXW220824C03985000,167.25,0,139.1,140.5,0,0.4574,0.9982,0.0001,6,3985.00,SPXW220824P03985000,0.05,-0.15,0,0.05,226,0.4413,-0.0018,0.0001,1317
Wed Aug 24 2022,SPXW220824C03990000,148.58,0,134.1,135.5,0,0.4422,0.9981,0.0001,1,3990.00,SPXW220824P03990000,0.05,-0.15,0.05,0.1,63,0.4751,-0.0019,0.0001,1147
Wed Aug 24 2022,SPXW220824C03995000,216.42,0,129.1,130.5,0,0.4271,0.998,0.0001,1,3995.00,SPXW220824P03995000,0.1,-0.125,0.05,0.1,11,0.4592,-0.002,0.0001,1072
Wed Aug 24 2022,SPXW220824C04000000,131.82,0,124.1,125.5,0,0.412,0.9979,0.0001,179,4000.00,SPXW220824P04000000,0.07,-0.18,0.05,0.1,94,0.4432,-0.0021,0.0001,5082
Wed Aug 24 2022,SPXW220824C04005000,129.31,0,119.1,120.5,0,0.3968,0.9977,0.0002,14,4005.00,SPXW220824P04005000,0.07,-0.205,0.05,0.1,7,0.4272,-0.0023,0.0002,3918
Wed Aug 24 2022,SPXW220824C04010000,116.9,-9.2,114.1,115.5,2,0,0.9974,0.0002,41,4010.00,SPXW220824P04010000,0.07,-0.23,0.05,0.1,14,0.4112,-0.0026,0.0002,779
Wed Aug 24 2022,SPXW220824C04015000,122,0,109.1,110.5,0,0,0.9971,0.0002,9,4015.00,SPXW220824P04015000,0.07,-0.255,0.05,0.1,41,0.3951,-0.0029,0.0002,4408
Wed Aug 24 2022,SPXW220824C04020000,115.64,0,104.1,105.5,0,0,0.9965,0.0003,169,4020.00,SPXW220824P04020000,0.07,-0.305,0.05,0.1,148,0.379,-0.0035,0.0003,4910
Wed Aug 24 2022,SPXW220824C04025000,102,-9.3,99.1,100.5,85,0.3685,0.9956,0.0003,1064,4025.00,SPXW220824P04025000,0.07,-0.38,0.05,0.1,133,0.3628,-0.0044,0.0003,2593
Wed Aug 24 2022,SPXW220824C04030000,110.15,0,94.1,95.5,0,0.352,0.9944,0.0004,343,4030.00,SPXW220824P04030000,0.1,-0.4,0.1,0.15,49,0.3682,-0.0056,0.0004,2848
Wed Aug 24 2022,SPXW220824C04035000,105.25,0,89.1,90.6,0,0.3547,0.9926,0.0005,23,4035.00,SPXW220824P04035000,0.12,-0.455,0.1,0.15,118,0.3511,-0.0074,0.0005,2347
Wed Aug 24 2022,SPXW220824C04040000,97.39,0,83.9,85.5,0,0.3374,0.9901,0.0007,255,4040.00,SPXW220824P04040000,0.17,-0.505,0.15,0.2,375,0.3418,-0.0099,0.0007,4075
Wed Aug 24 2022,SPXW220824C04045000,85.97,0,78.9,80.5,0,0.32,0.9866,0.0009,26,4045.00,SPXW220824P04045000,0.17,-0.63,0.15,0.25,703,0.331,-0.0134,0.0009,2156
Wed Aug 24 2022,SPXW220824C04050000,75.32,-11.48,74.2,75.7,2,0.3266,0.9818,0.0012,1543,4050.00,SPXW220824P04050000,0.22,-0.73,0.2,0.25,734,0.3244,-0.0182,0.0012,7742
Wed Aug 24 2022,SPXW220824C04055000,73.87,0,69.1,70.8,0,0.317,0.9755,0.0016,55,4055.00,SPXW220824P04055000,0.31,-0.84,0.25,0.35,314,0.3195,-0.0245,0.0016,1019
Wed Aug 24 2022,SPXW220824C04060000,69.27,0,64.2,65.9,0,0.3127,0.9673,0.002,49,4060.00,SPXW220824P04060000,0.4,-0.95,0.4,0.45,993,0.3147,-0.0327,0.002,2075
Wed Aug 24 2022,SPXW220824C04065000,62.41,-10.09,59.3,61,5,0.3048,0.9567,0.0026,30,4065.00,SPXW220824P04065000,0.56,-1.065,0.55,0.65,499,0.3119,-0.0433,0.0026,1952
Wed Aug 24 2022,SPXW220824C04070000,63.15,0,54.6,55.8,0,0.3078,0.9434,0.0032,65,4070.00,SPXW220824P04070000,0.82,-1.13,0.75,0.85,1440,0.309,-0.0566,0.0032,3702
Wed Aug 24 2022,SPXW220824C04075000,53,-10.2,50,51.2,3,0.3076,0.9269,0.0039,71,4075.00,SPXW220824P04075000,1.11,-1.29,1.05,1.15,889,0.3087,-0.0731,0.0039,2084
Wed Aug 24 2022,SPXW220824C04080000,46.69,-12.01,45.4,46.7,2,0.3076,0.9067,0.0048,48,4080.00,SPXW220824P04080000,1.55,-1.3,1.5,1.65,1012,0.3085,-0.0933,0.0048,4838
Wed Aug 24 2022,SPXW220824C04085000,43.5,-10.8,41,42.2,3,0.309,0.8823,0.0057,78,4085.00,SPXW220824P04085000,2.12,-1.33,2.05,2.2,432,0.3085,-0.1177,0.0057,1039
Wed Aug 24 2022,SPXW220824C04090000,42.49,0,36.7,38,0,0.3101,0.8533,0.0067,72,4090.00,SPXW220824P04090000,2.82,-1.33,2.8,2.9,820,0.3088,-0.1467,0.0067,2151
Wed Aug 24 2022,SPXW220824C04095000,35.7,-10.1,32.6,33.8,18,0.3086,0.8191,0.0077,41,4095.00,SPXW220824P04095000,3.6,-1.35,3.6,3.8,144,0.3091,-0.1809,0.0077,800
Wed Aug 24 2022,SPXW220824C04100000,30.8,-10.95,28.7,29.9,35,0.3076,0.7797,0.0088,2157,4100.00,SPXW220824P04100000,4.6,-1.3,4.6,4.9,350,0.3065,-0.2203,0.0088,4466
Wed Aug 24 2022,SPXW220824C04105000,27.78,-10.07,24.8,26.1,3,0.3048,0.7348,0.0098,135,4105.00,SPXW220824P04105000,5.6,-1.4,5.9,6.1,148,0.3039,-0.2652,0.0098,1473
Wed Aug 24 2022,SPXW220824C04110000,23.6,-10.55,21.2,22.3,10,0.299,0.6849,0.0107,263,4110.00,SPXW220824P04110000,6.8,-1.4,7.3,7.6,95,0.3019,-0.3151,0.0107,841
Wed Aug 24 2022,SPXW220824C04115000,19.93,-10.62,18.1,18.7,36,0.2982,0.6304,0.0114,230,4115.00,SPXW220824P04115000,8.25,-1.35,8.9,9.3,55,0.2986,-0.3696,0.0114,1467
Wed Aug 24 2022,SPXW220824C04120000,16.8,-10.3,15.1,15.7,32,0.2945,0.5724,0.0119,367,4120.00,SPXW220824P04120000,11,-0.2,10.9,11.4,232,0.2948,-0.4276,0.0119,1646
Wed Aug 24 2022,SPXW220824C04125000,13.53,-10.32,12.1,12.9,169,0.2932,0.5121,0.0122,324,4125.00,SPXW220824P04125000,12.66,-0.34,13.2,13.5,225,0.2925,-0.4879,0.0122,3923
Wed Aug 24 2022,SPXW220824C04130000,10.9,-9.9,10,10.5,179,0.2897,0.4512,0.0121,385,4130.00,SPXW220824P04130000,15.15,0.25,15.8,16.1,123,0.2889,-0.5488,0.0121,1299
Wed Aug 24 2022,SPXW220824C04135000,8.44,-9.56,8.2,8.6,71,0.2883,0.3911,0.0118,589,4135.00,SPXW220824P04135000,18.5,1.35,18.5,19.5,62,0.2875,-0.6089,0.0118,1016
Wed Aug 24 2022,SPXW220824C04140000,6.68,-8.77,6.4,6.6,120,0.2868,0.3334,0.0112,629,4140.00,SPXW220824P04140000,20.75,1.15,21.7,22.1,11,0.2873,-0.6666,0.0112,1227
Wed Aug 24 2022,SPXW220824C04145000,5.23,-7.87,5.1,5.3,291,0.2871,0.2795,0.0104,363,4145.00,SPXW220824P04145000,24,1.75,25.3,25.7,28,0.2875,-0.7205,0.0104,506
Wed Aug 24 2022,SPXW220824C04150000,4.2,-6.85,3.8,4,1397,0.2886,0.2304,0.0094,2222,4150.00,SPXW220824P04150000,27.53,2.28,28.7,30,20,0.2892,-0.7696,0.0094,2629
Wed Aug 24 2022,SPXW220824C04155000,3.1,-6.15,2.95,3.1,299,0.2895,0.1866,0.0083,719,4155.00,SPXW220824P04155000,32.05,3.7,32.9,34.1,17,0.2884,-0.8134,0.0083,451
Wed Aug 24 2022,SPXW220824C04160000,2.45,-5.2,2.2,2.4,343,0.2886,0.1485,0.0071,1159,4160.00,SPXW220824P04160000,36.15,4.4,37.1,38.4,21,0.2893,-0.8515,0.0071,878
Wed Aug 24 2022,SPXW220824C04165000,1.7,-4.55,1.65,1.75,156,0.2884,0.1161,0.006,693,4165.00,SPXW220824P04165000,40,4.55,41.6,42.8,8,0.2869,-0.8839,0.006,380
Wed Aug 24 2022,SPXW220824C04170000,1.25,-3.8,1.15,1.3,2594,0.2898,0.0891,0.005,1230,4170.00,SPXW220824P04170000,46.47,0,46.2,47.4,0,0.2865,-0.9109,0.005,992
Wed Aug 24 2022,SPXW220824C04175000,0.95,-3.1,0.85,0.9,874,0.2902,0.0672,0.004,1540,4175.00,SPXW220824P04175000,51.18,0,50.8,52,0,0.2914,-0.9328,0.004,1493
Wed Aug 24 2022,SPXW220824C04180000,0.65,-2.55,0.6,0.65,1130,0.2911,0.0496,0.0032,1174,4180.00,SPXW220824P04180000,54.42,0,55.2,56.8,0,0.2947,-0.9504,0.0032,738
Wed Aug 24 2022,SPXW220824C04185000,0.5,-2.05,0.4,0.5,2674,0.2923,0.036,0.0024,1298,4185.00,SPXW220824P04185000,60.76,9.06,60,61.6,3,0.2969,-0.964,0.0024,1201
Wed Aug 24 2022,SPXW220824C04190000,0.34,-1.61,0.3,0.35,1046,0.2963,0.0256,0.0018,1670,4190.00,SPXW220824P04190000,63.7,7.6,64.8,66.5,1,0.3053,-0.9744,0.0018,890
Wed Aug 24 2022,SPXW220824C04195000,0.22,-1.28,0.2,0.25,646,0.2945,0.0179,0.0014,1585,4195.00,SPXW220824P04195000,68.69,8.04,69.9,71.4,2,0.3105,-0.9821,0.0014,285
Wed Aug 24 2022,SPXW220824C04200000,0.17,-0.955,0.15,0.2,756,0.3014,0.0124,0.001,5343,4200.00,SPXW220824P04200000,73.91,8.61,74.7,76.1,1,0.2997,-0.9876,0.001,3644
Wed Aug 24 2022,SPXW220824C04205000,0.1,-0.75,0.1,0.15,563,0.3048,0.0085,0.0007,1469,4205.00,SPXW220824P04205000,74.45,0,79.6,81.2,0,0.3169,-0.9915,0.0007,241
Wed Aug 24 2022,SPXW220824C04210000,0.07,-0.555,0.05,0.1,541,0.3021,0.0059,0.0005,2084,4210.00,SPXW220824P04210000,83.35,8.55,84.6,86,2,0.2988,-0.9941,0.0005,511
Wed Aug 24 2022,SPXW220824C04215000,0.07,-0.38,0.05,0.1,398,0.3177,0.0042,0.0004,2646,4215.00,SPXW220824P04215000,88.45,8.85,89.6,91.2,2,0.3143,-0.9958,0.0004,636
Wed Aug 24 2022,SPXW220824C04220000,0.07,-0.255,0,0.1,869,0.3188,0.0031,0.0003,5600,4220.00,SPXW220824P04220000,93.44,8.94,94.6,96.2,1,0.3517,-0.9969,0.0003,455
Wed Aug 24 2022,SPXW220824C04225000,0.05,-0.2,0,0.05,354,0.3115,0.0024,0.0002,2967,4225.00,SPXW220824P04225000,98.46,9.06,99.6,101.1,11,0.3452,-0.9976,0.0002,313
Wed Aug 24 2022,SPXW220824C04230000,0.05,-0.125,0,0.05,227,0.3255,0.002,0.0002,3664,4230.00,SPXW220824P04230000,101.01,0,104.6,106,0,0.3168,-0.998,0.0002,817
Wed Aug 24 2022,SPXW220824C04235000,0.05,-0.075,0,0.05,9,0.3395,0.0018,0.0002,1739,4235.00,SPXW220824P04235000,106.16,0,109.6,111,0,0.3307,-0.9982,0.0002,135
Wed Aug 24 2022,SPXW220824C04240000,0.05,-0.075,0,0.05,17,0.3533,0.0016,0.0001,1631,4240.00,SPXW220824P04240000,104.99,0,114.6,116,0,0.3444,-0.9984,0.0001,406
Wed Aug 24 2022,SPXW220824C04245000,0.05,-0.025,0,0.05,4,0.3672,0.0015,0.0001,735,4245.00,SPXW220824P04245000,118.44,9.19,119.6,121,8,0.3581,-0.9985,0.0001,144
Wed Aug 24 2022,SPXW220824C04250000,0.05,-0.025,0,0.05,135,0.3809,0.0015,0.0001,2503,4250.00,SPXW220824P04250000,123.12,0,124.6,126.1,0,0.3718,-0.9985,0.0001,1191
Wed Aug 24 2022,SPXW220824C04255000,0.05,0.025,0,0.05,3,0.3946,0.0014,0.0001,1253,4255.00,SPXW220824P04255000,115.16,0,129.6,131.1,0,0.3854,-0.9986,0.0001,306
Wed Aug 24 2022,SPXW220824C04260000,0.05,0.025,0,0.05,4,0.4082,0.0014,0.0001,953,4260.00,SPXW220824P04260000,126.08,0,134.6,136.1,0,0.399,-0.9986,0.0001,193
Wed Aug 24 2022,SPXW220824C04265000,0.05,0.025,0,0.05,6,0.4218,0.0013,0.0001,341,4265.00,SPXW220824P04265000,125.09,0,139.6,141.1,0,0.4125,-0.9987,0.0001,198
Wed Aug 24 2022,SPXW220824C04270000,0.07,0,0,0.05,0,0.4354,0.0013,0.0001,439,4270.00,SPXW220824P04270000,130.71,0,144.6,146.1,0,0.426,-0.9987,0.0001,598
Wed Aug 24 2022,SPXW220824C04275000,0.05,0,0,0.05,0,0.4488,0.0012,0.0001,1805,4275.00,SPXW220824P04275000,135.69,0,149.6,151.1,0,0.4394,-0.9988,0.0001,269
Wed Aug 24 2022,SPXW220824C04280000,0.05,0.025,0,0.05,3,0.4622,0.0012,0.0001,1712,4280.00,SPXW220824P04280000,148.6,0,154.6,156.1,0,0.4528,-0.9988,0.0001,109
Wed Aug 24 2022,SPXW220824C04285000,0.05,0,0,0.05,0,0.4756,0.0012,0.0001,402,4285.00,SPXW220824P04285000,153.89,0,159.6,161.1,0,0.4662,-0.9988,0.0001,68
Wed Aug 24 2022,SPXW220824C04290000,0.05,0,0,0.05,0,0.489,0.0011,0.0001,258,4290.00,SPXW220824P04290000,155.41,0,164.6,166.1,0,0.4795,-0.9989,0.0001,115
Wed Aug 24 2022,SPXW220824C04295000,0.05,0,0,0.05,0,0.5022,0.0011,0.0001,227,4295.00,SPXW220824P04295000,160.57,0,169.6,171.1,0,0.4928,-0.9989,0.0001,38
Wed Aug 24 2022,SPXW220824C04300000,0.05,0.025,0,0.05,1,0.5155,0.0011,0.0001,3786,4300.00,SPXW220824P04300000,165.15,0,174.6,176.1,0,0.5061,-0.9989,0.0001,687
Wed Aug 24 2022,SPXW220824C04305000,0.05,0,0,0.05,0,0.5287,0.001,0.0001,543,4305.00,SPXW220824P04305000,176.22,0,179.6,181.1,0,0.5193,-0.999,0.0001,40
Wed Aug 24 2022,SPXW220824C04310000,0.05,0,0,0.05,0,0.5418,0.001,0.0001,394,4310.00,SPXW220824P04310000,183.36,9.16,184.6,186.1,7,0.5325,-0.999,0.0001,47
Wed Aug 24 2022,SPXW220824C04315000,0.05,0,0,0.05,0,0.5549,0.001,0.0001,346,4315.00,SPXW220824P04315000,189.04,9.84,189.6,191.1,1,0.5457,-0.999,0.0001,60
Wed Aug 24 2022,SPXW220824C04320000,0.05,0,0,0.05,0,0.568,0.001,0,925,4320.00,SPXW220824P04320000,194.07,9.87,194.6,196.1,1,0.5588,-0.999,0,69
Wed Aug 24 2022,SPXW220824C04325000,0.05,0,0,0.05,0,0.581,0.001,0,2825,4325.00,SPXW220824P04325000,198.42,9.22,199.6,201.1,7,0.572,-0.999,0,75
Wed Aug 24 2022,SPXW220824C04330000,0.05,0,0,0.05,0,0.594,0.0009,0,194,4330.00,SPXW220824P04330000,164.44,0,204.6,206.1,0,0.585,-0.9991,0,36
Wed Aug 24 2022,SPXW220824C04335000,0.05,0,0,0.05,0,0.607,0.0009,0,326,4335.00,SPXW220824P04335000,167.4,0,209.6,211.1,0,0.5981,-0.9991,0,12
Wed Aug 24 2022,SPXW220824C04340000,0.05,0,0,0.05,0,0.6199,0.0009,0,196,4340.00,SPXW220824P04340000,172.4,0,214.6,216.1,0,0.6111,-0.9991,0,40
Wed Aug 24 2022,SPXW220824C04345000,0.05,0,0,0.05,0,0.6328,0.0009,0,110,4345.00,SPXW220824P04345000,179.25,0,219.6,221.1,0,0.6241,-0.9991,0,3
